,stationid,tempc,feelsc,windspeed_kph,winddir_deg,pressure_mb,precip_mm,humidity,visibility_km,cloud,weather_code,extra_weather_text,uvindex,isday,updatedon,lat,lon
5594,11355633,23,25.03,0.0,324.5,1017.9,0.7,89.0,6.0,100.0,1009.0,Overcast,6.0,1.0,2022-02-05 15:00,-19.7700004577637,-44.0900001525879
5595,11355966,23,25.49,6.8,250.0,1011.9,0.0,94.0,10.0,100.0,1183.0,Light rain,4.0,1.0,2022-02-05 15:00,-26.8799991607666,-52.4000015258789
5596,11356299,-13.4,-21.9,19.1,294.8,1032.5,0.0,69.6,10.0,6.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,43.5999984741211,118.069999694824
5597,11356632,12.3,9.9,25.6,297.3,1016.1,0.0,40.4,10.0,21.8,1000.0,Sunny,4.0,1.0,2022-02-05 15:00,32.7200012207031,38.7299995422363
5598,11356965,23.7,25.1,32.0,198.7,1010.0,0.1,53.5,10.0,74.3,1063.0,Patchy rain possible,5.0,1.0,2022-02-05 15:00,-21.2299995422363,15.8800001144409
5599,11357298,-8.5,-14.5,13.3,214.3,989.0,0.0,81.9,10.0,5.9,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,62.3300018310547,13.0699996948242
5600,11357631,0.6,0.6,0.0,349.5,1030.8,0.0,63.0,16.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,41.7400016784668,-122.629997253418
5601,11357964,4,-0.08,25.9,130.0,1024.0,0.0,21.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,32.189998626709,-111.089996337891
5602,11358297,3.3,0.53,6.1,350.0,1023.0,0.0,44.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,34.0299987792969,-117.040000915527
5603,11358630,35.6,36.0,11.2,139.0,1010.8,0.0,28.9,10.0,5.2,1000.0,Sunny,9.0,1.0,2022-02-05 15:00,-8.61999988555908,-37.1599998474121
5604,11358963,20.8,20.8,4.7,290.3,1011.7,7.9,96.6,5.0,89.1,1195.0,Heavy rain,1.0,0.0,2022-02-05 15:00,-7.05000019073486,107.75
5605,11359296,21,21.0,3.2,280.4,1011.6,3.4,94.9,7.0,64.2,1243.0,Moderate or heavy rain shower,1.0,0.0,2022-02-05 15:00,-7.21999979019165,107.900001525879
5606,11359629,-5.6,-12.2,19.4,246.0,988.8,0.0,82.2,10.0,16.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,60.4199981689453,8.52000045776367
5607,11359962,-28,-37.2,10.8,1.2,1022.3,0.0,66.4,10.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,63.1500015258789,146.970001220703
5608,11360295,-1.4,-5.3,11.2,155.7,1011.4,0.0,41.5,10.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,42.810001373291,73.8499984741211
5609,11360628,-4.1,-8.8,12.2,245.1,1034.2,0.0,40.2,10.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,33.189998626709,-101.379997253418
5610,11360961,-4.4,-8.13,6.1,240.0,1030.8,0.0,68.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,31.6000003814697,-102.900001525879
5611,11361294,26.2,27.5,7.6,239.1,1009.1,0.3,61.0,9.0,89.0,1063.0,Patchy rain possible,6.0,1.0,2022-02-05 15:00,-9.27999973297119,14.9200000762939
5612,11361627,-3.9,-8.2,20.2,350.0,1026.4,0.0,60.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,35.5299987792969,-82.8399963378906
5613,11361960,19,19.0,0.0,245.4,1021.0,0.0,60.0,10.0,0.0,1000.0,Sunny,5.0,1.0,2022-02-05 15:00,-42.9700012207031,-71.1500015258789
5614,11362293,25,24.53,6.8,200.0,1014.9,0.0,41.0,10.0,0.0,1000.0,Sunny,7.0,1.0,2022-02-05 15:00,-33.3699989318848,-70.5199966430664
5615,11362626,-17.3,-22.8,7.6,221.1,1039.1,0.0,96.4,2.0,70.1,1030.0,Mist,1.0,0.0,2022-02-05 15:00,44.0200004577637,89.5699996948242
5616,11362959,8.6,7.9,5.8,163.7,1021.6,0.0,86.9,10.0,100.0,1009.0,Overcast,1.0,0.0,2022-02-05 15:00,23.2999992370605,105.949996948242
5617,11363292,24,26.0,2.9,44.7,1010.0,3.0,81.7,7.0,78.0,1243.0,Moderate or heavy rain shower,5.0,1.0,2022-02-05 15:00,-5.90999984741211,29.1800003051758
5618,11363625,-9.6,-13.3,6.5,257.0,1023.6,0.9,97.0,2.0,89.2,1225.0,Heavy snow,1.0,0.0,2022-02-05 15:00,41.8300018310547,43.3800010681152
5619,11363958,-10,-15.2,9.7,197.2,989.8,0.0,84.7,10.0,4.8,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,62.0999984741211,12.3000001907349
5620,11364291,-7.8,-7.8,2.5,195.9,1022.5,0.0,91.7,10.0,37.2,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,41.3800010681152,33.7700004577637
5621,11364624,25.9,27.5,6.5,296.7,1009.6,0.0,67.6,10.0,50.5,1003.0,Partly cloudy,7.0,1.0,2022-02-05 15:00,-26.1100006103516,-49.810001373291
5622,11364957,33.6,33.2,8.3,172.2,1007.1,0.0,29.5,10.0,13.6,1000.0,Sunny,8.0,1.0,2022-02-05 15:00,4.96000003814697,9.9399995803833
5623,11365290,28,28.85,6.8,180.0,1010.2,0.0,74.0,10.0,0.0,1000.0,Sunny,6.0,1.0,2022-02-05 15:00,13.9300003051758,-89.8399963378906
5624,11365623,8.9,8.9,2.2,49.8,1018.0,0.1,80.0,10.0,80.3,1063.0,Patchy rain possible,2.0,1.0,2022-02-05 15:00,41.5699996948242,14.6499996185303
5625,11365956,-1.8,-5.0,8.3,237.2,1025.2,0.0,96.1,2.0,86.4,1030.0,Mist,1.0,0.0,2022-02-05 15:00,48.2799987792969,-115.48999786377
5626,11366289,21,21.0,0.0,0.0,1016.9,1.9,100.0,10.0,100.0,1009.0,Overcast,5.0,1.0,2022-02-05 15:00,-20.0499992370605,-63.5699996948242
5627,11366622,25,28.57,15.1,10.0,1013.9,0.3,79.0,10.0,75.0,1003.0,Partly cloudy,4.0,1.0,2022-02-05 15:00,-23.2800006866455,-46.75
5628,11366955,11,11.0,0.0,269.6,1017.9,0.0,66.0,10.0,0.0,1000.0,Sunny,3.0,1.0,2022-02-05 15:00,39.8199996948242,21.3500003814697
5629,11367288,26,30.54,6.1,90.0,1008.1,0.0,89.0,10.0,25.0,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,5.67000007629395,116.370002746582
5630,11367621,21.9,21.9,4.0,155.9,1008.6,2.4,94.0,10.0,57.7,1240.0,Light rain shower,5.0,1.0,2022-02-05 15:00,-15.460000038147,36.9900016784668
5631,11367954,23.1,25.1,3.2,24.9,1015.1,0.0,76.0,10.0,29.2,1003.0,Partly cloudy,6.0,1.0,2022-02-05 15:00,-6.05000019073486,-77.1500015258789
5632,11368287,20.5,20.5,4.7,93.9,1011.7,0.0,82.7,10.0,22.1,1000.0,Clear,1.0,0.0,2022-02-05 15:00,6.21000003814697,124.699996948242
5633,11368620,2.6,-0.7,12.2,69.5,1023.8,0.0,24.2,10.0,0.8,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,31.9099998474121,-111.879997253418
5634,11368953,-9.4,-9.4,0.0,0.0,1032.8,0.0,95.0,8.0,0.0,1030.0,Mist,2.0,1.0,2022-02-05 15:00,43.6100006103516,-116.389999389648
5635,11369286,1.1,-4.02,24.1,230.0,1010.8,0.0,64.0,16.0,100.0,1009.0,Overcast,2.0,1.0,2022-02-05 15:00,48.5499992370605,-109.769996643066
5636,11369619,4,-0.17,15.1,260.0,1014.2,0.0,40.0,16.0,75.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,42.8699989318848,-100.550003051758
5637,11369952,26.8,29.5,6.5,326.9,1012.6,0.7,75.7,10.0,78.1,1240.0,Light rain shower,6.0,1.0,2022-02-05 15:00,-19.8600006103516,-44.6100006103516
5638,11370285,29,38.48,22.0,300.0,1012.9,0.0,52.0,10.0,50.0,1003.0,Partly cloudy,5.0,1.0,2022-02-05 15:00,-23.4899997711182,-46.3499984741211
5639,11370618,29.4,30.9,3.2,145.7,1006.8,0.0,52.6,9.0,46.0,1087.0,Thundery outbreaks possible,6.0,1.0,2022-02-05 15:00,-2.52999997138977,14.7700004577637
5640,11370951,11.1,8.5,22.7,258.9,1003.5,6.1,80.2,8.0,63.8,1186.0,Moderate rain at times,1.0,0.0,2022-02-05 15:00,36.2700004577637,63.7200012207031
5641,11371284,21.1,21.1,10.1,255.3,1018.7,0.0,39.4,10.0,5.2,1000.0,Sunny,6.0,1.0,2022-02-05 15:00,-40.6300010681152,-72.3199996948242
5642,11371617,-2.5,-5.5,7.6,8.4,1033.1,0.0,29.1,10.0,28.4,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,42.8400001525879,93.5100021362305
5643,11371950,-14.3,-18.1,5.4,238.7,1021.7,0.8,97.8,2.0,100.0,1225.0,Heavy snow,1.0,0.0,2022-02-05 15:00,42.5800018310547,43.4500007629395
5644,11372283,1.7,-5.34,29.9,290.0,1007.5,0.0,72.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,46.7999992370605,-102.800003051758
5645,11372616,3.9,-0.11,15.1,240.0,1013.9,0.0,42.0,16.0,75.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,42.5800018310547,-100.0
5646,11372949,-1.4,-2.6,4.0,19.0,1021.2,0.1,98.0,0.0,98.2,1147.0,Freezing fog,1.0,1.0,2022-02-05 15:00,43.3499984741211,19.3500003814697
5647,11373282,14.4,13.88,25.9,80.0,1023.4,0.0,17.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,34.6599998474121,-118.779998779297
5648,11373615,1.1,-3.02,0.0,0.0,1029.1,0.0,75.0,16.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,46.7299995422363,-117.0
5649,11373948,-6,-6.0,6.8,80.0,1030.1,0.0,38.0,10.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,37.4199981689453,112.529998779297
5650,11374281,0.6,-5.79,16.9,240.0,1010.5,0.0,58.0,10.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,45.0299987792969,-102.019996643066
5651,11374614,-5.6,-8.2,5.4,106.2,1035.8,0.0,53.7,10.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,29.4500007629395,-104.190002441406
5652,11374947,-6,-6.0,6.8,80.0,1030.1,0.0,38.0,10.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,37.6699981689453,112.720001220703
5653,11375280,24.6,26.3,0.7,31.3,1009.9,0.4,72.5,9.0,72.0,1063.0,Patchy rain possible,5.0,1.0,2022-02-05 15:00,-4.8600001335144,29.6299991607666
5654,11375613,1.7,-0.25,6.8,70.0,1023.4,0.0,82.0,16.0,100.0,1009.0,Overcast,2.0,1.0,2022-02-05 15:00,47.4300003051758,-114.169998168945
5655,11375946,-5.6,-11.27,19.1,260.0,1018.3,0.0,65.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,40.2000007629395,-100.580001831055
5656,11376279,-8.9,-16.22,19.1,310.0,1026.1,0.1,73.0,14.0,100.0,1213.0,Light snow,1.0,1.0,2022-02-05 15:00,37.6800003051758,-81.2099990844727
5657,11376612,-9,-11.09,0.0,0.0,1021.0,0.0,92.0,24.0,100.0,1009.0,Overcast,1.0,0.0,2022-02-05 15:00,51.2999992370605,-116.980003356934
5658,11376945,23,23.0,12.2,248.5,1013.7,0.0,23.6,10.0,0.0,1000.0,Sunny,6.0,1.0,2022-02-05 15:00,-32.8300018310547,-70.620002746582
5659,11377278,-4.1,-4.1,1.1,51.8,1035.6,0.0,64.2,10.0,36.2,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,37.0200004577637,111.900001525879
5660,11377611,1,-1.85,11.2,110.0,1017.9,0.0,64.0,10.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,39.7799987792969,30.5699996948242
5661,11377944,37,35.7,7.9,125.3,1008.8,0.0,8.6,10.0,0.0,1000.0,Sunny,9.0,1.0,2022-02-05 15:00,10.3699998855591,-12.0799999237061
5662,11378277,17.4,17.4,28.8,21.8,1019.6,0.0,49.8,10.0,34.0,1003.0,Partly cloudy,5.0,1.0,2022-02-05 15:00,32.8800010681152,-6.92000007629395
5663,11378610,-4.4,-7.74,6.1,240.0,1030.8,0.0,68.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,31.3999996185303,-102.349998474121
5664,11378943,22.5,24.8,14.4,291.0,1009.7,0.3,83.8,9.0,78.0,1063.0,Patchy rain possible,5.0,1.0,2022-02-05 15:00,-27.6299991607666,-52.2700004577637
5665,11379276,27.5,29.1,9.7,297.0,1007.5,0.1,60.9,10.0,51.4,1063.0,Patchy rain possible,6.0,1.0,2022-02-05 15:00,-29.2199993133545,-51.3499984741211
5666,11379609,1,-5.05,29.9,300.0,1008.5,0.0,93.0,4.8,60.0,1213.0,Light snow,1.0,0.0,2022-02-05 15:00,54.1500015258789,-115.779998779297
5667,11379942,23.5,25.9,4.7,11.9,1012.4,6.9,93.2,7.0,100.0,1189.0,Moderate rain,1.0,0.0,2022-02-05 15:00,-2.76999998092651,101.370002746582
5668,11380275,-31.3,-38.1,6.1,280.0,1024.2,0.0,74.1,10.0,4.5,1000.0,Clear,1.0,0.0,2022-02-05 15:00,62.7200012207031,150.020004272461
5669,11380608,29.2,27.1,6.5,341.7,1011.5,0.0,18.6,10.0,4.3,1000.0,Sunny,7.0,1.0,2022-02-05 15:00,-33.3499984741211,20.0499992370605
5670,11380941,-9.4,-9.4,0.0,0.0,1032.8,0.0,95.0,8.0,0.0,1030.0,Mist,2.0,1.0,2022-02-05 15:00,43.7000007629395,-116.360000610352
5671,11381274,-7.2,-13.4,9.0,300.0,1017.3,0.0,77.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,40.9300003051758,-100.160003662109
5672,11381607,21.7,21.7,13.0,340.0,1012.6,0.4,96.2,2.0,100.0,1153.0,Light drizzle,5.0,1.0,2022-02-05 15:00,-23.7099990844727,-47.4300003051758
5673,11381940,23.6,26.0,11.5,296.6,1010.2,0.3,93.5,10.0,100.0,1240.0,Light rain shower,5.0,1.0,2022-02-05 15:00,-24.9599990844727,-53.4599990844727
5674,11382273,18,18.0,27.0,15.5,1019.2,0.0,46.4,10.0,28.0,1003.0,Partly cloudy,5.0,1.0,2022-02-05 15:00,32.8699989318848,-6.57999992370605
5675,11382606,13,11.21,13.0,120.0,1024.0,0.0,62.0,10.0,75.0,1003.0,Partly cloudy,3.0,1.0,2022-02-05 15:00,41.1199989318848,-1.41999995708466
5676,11382939,-5.6,-11.01,19.1,260.0,1018.3,0.0,65.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,39.8199996948242,-100.529998779297
5677,11383272,2.2,-3.3,31.0,280.0,1009.1,0.0,59.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,45.9300003051758,-102.169998168945
5678,11383605,15.1,15.1,18.4,63.8,1007.1,0.0,27.2,10.0,47.4,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,31.5499992370605,64.370002746582
5679,11383938,-12.2,-20.7,20.5,102.6,1027.9,0.0,59.9,10.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,48.2999992370605,74.9700012207031
5680,11384271,-6.4,-13.77,11.2,250.0,1023.7,0.0,46.0,16.0,0.0,1000.0,Sunny,1.0,1.0,2022-02-05 15:00,36.9000015258789,-81.3499984741211
5681,11384604,-7.2,-13.87,11.2,290.0,1031.2,0.2,70.0,13.0,100.0,1009.0,Overcast,1.0,1.0,2022-02-05 15:00,39.4500007629395,-79.5699996948242
5682,11384937,18.8,18.8,5.8,68.9,1019.7,0.0,44.4,10.0,13.7,1000.0,Sunny,5.0,1.0,2022-02-05 15:00,-40.0800018310547,-71.129997253418
5683,11385270,21.3,21.3,4.3,45.5,1013.8,0.0,91.1,10.0,65.8,1006.0,Cloudy,5.0,1.0,2022-02-05 15:00,-19.6200008392334,-43.2299995422363
5684,11385603,24,25.38,9.0,110.0,1016.9,0.4,89.0,6.0,75.0,1135.0,Fog,6.0,1.0,2022-02-05 15:00,7.76999998092651,-72.2300033569336
5685,11385936,7.9,6.8,6.8,201.1,1025.4,0.0,95.3,2.0,65.8,1030.0,Mist,1.0,0.0,2022-02-05 15:00,-36.2299995422363,149.080001831055
5686,11386269,5,4.9,0.0,54.7,1020.0,0.0,65.0,10.0,25.0,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,46.5,13.5799999237061
5687,11386602,2.7,-0.8,13.7,30.0,1019.3,0.0,66.3,10.0,3.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,37.75,39.3300018310547
5688,11386935,1.1,-2.2,0.0,0.0,1029.1,0.0,75.0,16.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,46.75,-117.120002746582
5689,11387268,-40.2,-46.4,4.3,194.8,1033.2,0.0,92.4,10.0,19.9,1000.0,Clear,1.0,0.0,2022-02-05 15:00,63.0999984741211,141.919998168945
5690,11387601,28.7,31.1,6.1,304.0,1007.5,0.0,61.9,10.0,20.5,1000.0,Sunny,7.0,1.0,2022-02-05 15:00,-7.40000009536743,20.8199996948242
5691,11387934,10.1,10.1,2.5,71.6,1013.8,0.4,96.1,10.0,53.4,1240.0,Light rain shower,1.0,0.0,2022-02-05 15:00,24.0200004577637,97.8300018310547
5692,11388267,-4.4,-10.7,9.0,130.0,1015.6,0.0,62.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,41.4300003051758,-99.6500015258789
5693,11388600,19.3,19.3,16.6,55.8,1016.7,0.0,77.5,10.0,18.9,1000.0,Clear,1.0,0.0,2022-02-05 15:00,13.960000038147,108.019996643066
5694,11388933,28.5,30.1,12.2,92.8,1011.4,0.2,56.9,9.0,72.0,1063.0,Patchy rain possible,6.0,1.0,2022-02-05 15:00,-3.73000001907349,-40.9900016784668
5695,11389266,26.1,28.1,7.6,273.9,1012.3,0.4,72.4,9.0,79.0,1063.0,Patchy rain possible,6.0,1.0,2022-02-05 15:00,-21.0900001525879,-45.5699996948242
5696,11389599,34,58.89,13.0,310.0,1007.1,0.0,53.0,10.0,0.0,1000.0,Sunny,5.0,1.0,2022-02-05 15:00,-23.3999996185303,-46.3199996948242
5697,11389932,27,32.81,20.2,320.0,1013.9,0.6,70.0,10.0,50.0,1003.0,Partly cloudy,5.0,1.0,2022-02-05 15:00,-23.6499996185303,-46.8499984741211
5698,11390265,2,-0.76,11.2,360.0,1027.4,0.0,37.0,14.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,34.6300010681152,-118.080001831055
5699,11390598,0.6,-2.97,11.2,340.0,1029.5,0.0,34.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,34.0499992370605,-116.580001831055
5700,11390931,13,12.68,16.9,190.0,1021.0,0.3,82.0,10.0,75.0,1189.0,Moderate rain,2.0,1.0,2022-02-05 15:00,33.3699989318848,35.5800018310547
5701,11391264,25,24.51,6.8,200.0,1014.9,0.0,41.0,10.0,0.0,1000.0,Sunny,6.0,1.0,2022-02-05 15:00,-33.4799995422363,-70.5299987792969
5702,11391597,26.4,27.2,5.4,191.1,1013.5,0.0,52.9,10.0,21.7,1000.0,Sunny,7.0,1.0,2022-02-05 15:00,-25.7999992370605,-64.9700012207031
5703,11391930,25,28.5,15.1,10.0,1013.9,1.0,79.0,10.0,75.0,1003.0,Partly cloudy,4.0,1.0,2022-02-05 15:00,-23.5300006866455,-47.1399993896484
5704,11392263,-2.8,-5.87,0.0,225.6,1022.4,0.1,85.0,0.4,60.0,1147.0,Freezing fog,1.0,0.0,2022-02-05 15:00,47.5099983215332,-116.0
5705,11392596,25,26.76,0.0,254.2,1017.9,1.1,69.0,10.0,75.0,1009.0,Overcast,6.0,1.0,2022-02-05 15:00,-16.3600006103516,-49.5
5706,11392929,27,32.91,20.2,320.0,1013.9,0.0,70.0,10.0,50.0,1003.0,Partly cloudy,5.0,1.0,2022-02-05 15:00,-23.5200004577637,-46.8400001525879
5707,11393262,27,32.98,20.2,320.0,1013.9,0.0,70.0,10.0,50.0,1003.0,Partly cloudy,5.0,1.0,2022-02-05 15:00,-23.5499992370605,-46.9300003051758
5708,11393595,-3.1,-8.48,6.1,210.0,1012.2,0.0,80.0,10.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,50.2700004577637,-111.180000305176
5709,11393928,14,14.05,15.1,330.0,1019.0,0.0,33.0,10.0,0.0,1000.0,Sunny,4.0,1.0,2022-02-05 15:00,28.3700008392334,36.6300010681152
5710,11394261,2.8,-2.8,29.9,268.2,1014.5,0.0,55.4,10.0,29.1,1003.0,Partly cloudy,2.0,1.0,2022-02-05 15:00,46.2700004577637,-106.680000305176
5711,11394594,26.1,28.5,6.5,347.3,1012.5,1.0,78.0,10.0,78.0,1240.0,Light rain shower,6.0,1.0,2022-02-05 15:00,-19.7399997711182,-45.25
5712,11394927,5,1.68,38.9,120.0,1024.7,0.0,21.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,32.4099998474121,-110.959999084473
5713,11395260,2.2,-0.43,0.0,0.0,1027.1,0.0,89.0,14.0,0.0,1000.0,Clear,1.0,0.0,2022-02-05 15:00,39.2900009155273,-121.0
5714,11395593,-4,-10.66,0.0,304.8,1030.5,0.1,65.0,11.0,75.0,1213.0,Light snow,1.0,1.0,2022-02-05 15:00,37.0999984741211,-81.3399963378906
5715,11395926,30,39.53,15.1,330.0,1013.9,0.5,62.0,10.0,50.0,1003.0,Partly cloudy,5.0,1.0,2022-02-05 15:00,-21.9699993133545,-46.7999992370605
5716,11396259,2,-1.57,6.1,340.0,1028.4,0.0,47.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,35.9199981689453,-82.0699996948242
5717,11396592,20.8,20.8,11.9,328.7,1012.4,0.6,96.6,10.0,88.4,1240.0,Light rain shower,5.0,1.0,2022-02-05 15:00,-23.1000003814697,-48.9300003051758
5718,11396925,-16.3,-27.3,27.4,293.3,1029.7,0.0,88.6,10.0,42.2,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,45.560001373291,119.930000305176
5719,11397258,-8.9,-16.15,19.1,310.0,1026.1,0.1,73.0,14.0,100.0,1213.0,Light snow,1.0,1.0,2022-02-05 15:00,37.7799987792969,-81.120002746582
5720,11397591,26.4,28.7,6.8,354.9,1012.3,1.1,74.7,9.0,70.0,1063.0,Patchy rain possible,6.0,1.0,2022-02-05 15:00,-17.7399997711182,-46.1699981689453
5721,11397924,-15,-20.5,8.3,132.2,1043.0,0.0,87.0,10.0,86.0,1006.0,Cloudy,1.0,0.0,2022-02-05 15:00,53.1300010681152,94.4700012207031
5722,11398257,34,58.18,13.0,310.0,1007.1,0.6,53.0,10.0,0.0,1000.0,Sunny,5.0,1.0,2022-02-05 15:00,-23.6700000762939,-46.4599990844727
5723,11398590,-5.2,-12.2,22.7,214.6,1028.5,0.0,72.2,10.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,37.2900009155273,-100.339996337891
5724,11398923,17.3,17.3,6.5,119.9,1019.2,0.0,18.5,10.0,52.0,1003.0,Partly cloudy,5.0,1.0,2022-02-05 15:00,34.1699981689453,3.5
5725,11399256,32.4,30.4,9.4,29.7,1007.5,0.0,21.1,10.0,4.6,1000.0,Sunny,8.0,1.0,2022-02-05 15:00,2.77999997138977,27.6299991607666
5726,11399589,-7.4,-10.8,6.5,231.8,1014.5,0.0,66.6,10.0,43.5,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,36.0499992370605,138.119995117188
5727,11399922,-0.6,-0.6,1.4,54.9,1015.5,2.4,97.9,2.0,89.5,1225.0,Heavy snow,1.0,1.0,2022-02-05 15:00,47.8699989318848,25.2199993133545
5728,11400255,4.4,3.25,11.2,320.0,1028.1,0.0,29.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,35.9799995422363,-114.830001831055
5729,11400588,25,26.67,13.0,40.0,1017.9,0.4,79.0,10.0,100.0,1009.0,Overcast,6.0,1.0,2022-02-05 15:00,-19.4699993133545,-44.25
5730,11400921,26,30.53,19.1,300.0,1014.9,0.6,65.0,10.0,75.0,1003.0,Partly cloudy,4.0,1.0,2022-02-05 15:00,-23.1900005340576,-46.8800010681152
5731,11401254,20.4,20.4,3.6,284.9,1010.8,1.1,98.5,9.0,100.0,1183.0,Light rain,5.0,1.0,2022-02-05 15:00,-26.2299995422363,-52.6699981689453
5732,11401587,6,6.0,0.0,0.0,1017.9,0.0,56.0,10.0,75.0,1003.0,Partly cloudy,3.0,1.0,2022-02-05 15:00,41.1199989318848,20.7999992370605
5733,11401920,17.9,17.9,5.0,43.1,1020.7,0.0,60.9,10.0,9.3,1000.0,Sunny,5.0,1.0,2022-02-05 15:00,18.3500003814697,-99.5299987792969
5734,11402253,-10.8,-14.7,6.5,222.5,1034.5,0.0,92.4,10.0,100.0,1009.0,Overcast,1.0,0.0,2022-02-05 15:00,53.0999984741211,105.529998779297
5735,11402586,23.4,25.3,8.6,62.4,1013.7,1.3,76.9,10.0,90.0,1240.0,Light rain shower,5.0,1.0,2022-02-05 15:00,-14.5299997329712,-40.3699989318848
5736,11402919,-17.4,-24.8,11.9,249.9,1026.3,0.0,94.8,2.0,100.0,1030.0,Mist,1.0,0.0,2022-02-05 15:00,42.3499984741211,127.550003051758
5737,11403252,-10.6,-16.3,10.8,323.7,1039.3,0.0,65.5,10.0,4.3,1000.0,Clear,1.0,0.0,2022-02-05 15:00,40.8199996948242,114.879997253418
5738,11403585,19.4,19.4,2.5,58.9,1012.1,0.0,93.7,10.0,33.3,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,8.01000022888184,124.290000915527
5739,11403918,-6.9,-15.5,29.9,283.8,1018.9,0.0,82.1,9.0,12.3,1066.0,Patchy snow possible,1.0,0.0,2022-02-05 15:00,42.1199989318848,44.4799995422363
5740,11404251,34,59.36,13.0,310.0,1007.1,0.5,53.0,10.0,0.0,1000.0,Sunny,5.0,1.0,2022-02-05 15:00,-23.4599990844727,-46.5299987792969
5741,11404584,-12.1,-13.9,3.2,186.8,1035.1,0.0,96.5,2.0,100.0,1030.0,Mist,1.0,0.0,2022-02-05 15:00,52.5499992370605,103.050003051758
5742,11404917,-7.2,-9.99,0.0,0.0,1031.5,0.0,80.0,16.0,0.0,1000.0,Sunny,2.0,1.0,2022-02-05 15:00,43.5400009155273,-116.559997558594
5743,11405250,-3.4,-5.5,5.0,110.3,1033.1,0.1,96.4,5.0,86.5,1219.0,Moderate snow,1.0,0.0,2022-02-05 15:00,33.8699989318848,109.910003662109
5744,11405583,-12.8,-15.0,3.6,242.3,1037.7,0.0,81.4,10.0,45.3,1003.0,Partly cloudy,1.0,0.0,2022-02-05 15:00,51.6800003051758,102.169998168945
5745,11405916,27.4,25.5,16.9,40.4,1013.2,0.0,11.0,10.0,1.8,1000.0,Sunny,7.0,1.0,2022-02-05 15:00,13.6199998855591,25.3500003814697
5746,11406249,29,33.33,9.0,160.0,1015.9,0.9,55.0,10.0,50.0,1003.0,Partly cloudy,6.0,1.0,2022-02-05 15:00,-16.6499996185303,-49.4900016784668
