,tempc,feelsc,windspeed_kph,winddir_deg,pressure_mb,precip_mm,humidity,visibility_km,cloud,weather_code,uvindex,isday,updatedon,a,Unnamed: 0,stationid,b,c,lat,lon
584,9,5.23,28.1,240.0,1014.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,889.0,889,385614,889.0,889.0,49.719448,-2.022957
585,9,5.23,50.0,250.0,1007.1,0.3,87.0,6.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,990.0,990,419247,990.0,990.0,49.719448,-2.012956999999999
586,9,5.25,33.1,240.0,1010.8,0.0,71.0,10.0,75.0,1009.0,2.0,1.0,2022-02-05 15:00,841.0,841,369630,841.0,841.0,49.719448,-2.0029569999999994
587,9,5.28,33.1,250.0,1003.0,3.2,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2533.0,2533,7292034,2533.0,2533.0,49.719448,-1.9929569999999996
588,9,5.28,38.9,260.0,1001.0,2.1,87.0,9.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2666.0,2666,8757234,2666.0,2666.0,49.719448,-1.9829569999999999
589,9,5.3,33.1,250.0,1003.0,3.2,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2532.0,2532,7291701,2532.0,2532.0,49.719448,-1.972957
590,9,5.3,34.9,240.0,1007.1,1.5,87.0,6.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2662.0,2662,8755902,2662.0,2662.0,49.719448,-1.9629569999999994
591,9,5.36,22.0,230.0,1016.9,0.0,66.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,908.0,908,391941,908.0,908.0,49.719448,-1.9529569999999996
592,9,5.41,22.0,230.0,1016.9,0.0,66.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,941.0,941,402930,941.0,941.0,49.719448,-1.9429569999999998
593,9,5.41,29.9,230.0,1021.0,0.1,81.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,285.0,285,149517,285.0,285.0,49.719448,-1.932957
594,9,5.49,28.1,240.0,1014.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2378.0,2378,4638357,2378.0,2378.0,49.719448,-1.9229569999999994
595,9,5.49,34.9,240.0,1014.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,886.0,886,384615,886.0,886.0,49.719448,-1.9129569999999996
596,9,5.49,38.9,260.0,1001.0,2.7,87.0,9.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2537.0,2537,7293366,2537.0,2537.0,49.719448,-1.9029569999999998
597,9,5.49,38.9,260.0,1001.0,3.1,87.0,9.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2560.0,2560,8573085,2560.0,2560.0,49.719448,-1.892957
598,9,5.58,38.9,260.0,1001.0,3.9,87.0,9.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2538.0,2538,7293699,2538.0,2538.0,49.719448,-1.8829569999999993
599,9,5.64,20.2,240.0,1024.0,0.0,81.0,10.0,75.0,1003.0,4.0,1.0,2022-02-05 15:00,1460.0,1460,814185,1460.0,1460.0,49.719448,-1.8729569999999995
600,9,5.67,38.9,260.0,1001.0,2.9,87.0,9.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2773.0,2773,9301356,2773.0,2773.0,49.719448,-1.8629569999999998
601,9,5.96,19.1,250.0,1025.1,0.0,66.0,10.0,25.0,1003.0,3.0,1.0,2022-02-05 15:00,,317,161838,317.0,317.0,49.719448,-1.852957
602,9.1,5.2,32.8,242.9,1022.6,0.0,75.8,10.0,28.2,1003.0,3.0,1.0,2022-02-05 15:00,297.0,297,153513,297.0,297.0,49.719448,-1.8429569999999993
603,9.7,5.7,37.4,247.3,1013.7,0.0,79.9,10.0,100.0,1009.0,2.0,1.0,2022-02-05 15:00,2219.0,2219,3379284,2219.0,2219.0,49.719448,-1.8329569999999995
604,9.8,5.5,44.6,247.9,1013.0,0.0,80.1,10.0,100.0,1009.0,2.0,1.0,2022-02-05 15:00,2220.0,2220,3379617,2220.0,2220.0,49.719448,-1.8229569999999997
605,9.9,5.2,54.0,249.1,1013.4,0.0,80.0,10.0,100.0,1009.0,2.0,1.0,2022-02-05 15:00,1860.0,1860,2254410,1860.0,1860.0,49.719448,-1.812957
606,9.9,5.3,51.1,250.4,1018.3,0.0,79.5,10.0,100.0,1009.0,2.0,1.0,2022-02-05 15:00,2587.0,2587,8584407,2587.0,2587.0,49.719448,-1.8029569999999993
607,9.9,5.5,47.2,249.8,1019.0,0.1,80.7,10.0,69.3,1063.0,2.0,1.0,2022-02-05 15:00,2767.0,2767,9299025,2767.0,2767.0,49.719448,-1.7929569999999995
