50.1,-0.4,283.74,1024.0,90.0,282.17,0.0,99.0,13.06,286.0,18.3,0.607157,6157903.7
50.1,-0.3,283.73,1023.0,90.0,282.16,0.0,100.0,13.12,287.0,18.5,0.5212919,6362016.8
50.1,-0.2,283.73,1023.0,90.0,282.16,0.0,100.0,13.17,287.0,18.66,0.5557059,6528517.08
50.1,-0.1,283.73,1023.0,90.0,282.16,0.0,99.0,13.2,288.0,18.76,0.49511343,6634040.65
50.1,0.0,283.73,1023.0,90.0,282.16,0.0,98.0,13.23,288.0,18.87,0.6771669,6751423.12
50.1,0.1,283.73,1023.0,90.0,282.16,0.0,98.0,13.25,288.0,18.93,0.74519306,6816029.61
50.1,0.2,283.49,1023.0,90.0,281.92,0.0,98.0,13.28,289.0,19,0.6922998,6891923.2
50.1,0.3,283.49,1023.0,90.0,281.92,0.0,95.0,13.28,288.0,19.08,0.53911084,6979346.14
50.1,0.4,283.49,1023.0,90.0,281.92,0.0,89.0,13.27,288.0,19.2,0.51005757,7111861.9
50.1,0.5,283.54,1022.0,90.0,281.97,0.0,83.0,13.26,287.0,19.31,0.6518675,7234798.63
50.1,0.6,283.49,1022.0,91.0,282.09,0.0,74.0,13.21,286.0,19.39,0.6422321,7325091.49
50.1,0.7,283.49,1022.0,91.0,282.09,0.0,65.0,13.16,285.0,19.47,0.5780903,7416132.51
50.1,0.8,283.49,1022.0,91.0,282.09,0.0,60.0,13.08,285.0,19.5,0.58147776,7450466.4
50.1,0.9,283.73,1022.0,91.0,282.32,0.0,58.0,12.97,284.0,19.5,0.49496353,7450466.4
50.1,1.0,283.79,1022.0,91.0,282.38,0.0,56.0,12.86,284.0,19.49,0.502328,7439010.02
50.1,1.1,283.83,1022.0,92.0,282.59,0.0,64.0,12.62,283.0,19.35,0.49371096,7279851.74
50.1,1.2,283.76,1022.0,92.0,282.52,0.0,71.0,12.39,283.0,19.22,0.6179682,7134109.59
50.1,1.3,283.71,1021.0,93.0,282.63,0.0,76.0,12.06,283.0,19,0.7136181,6891923.2
50.1,1.4,283.71,1021.0,93.0,282.63,0.0,77.0,11.64,284.0,18.69,0.6429766,6560055.75
50.1,1.5,283.34,1021.0,93.0,282.26,0.0,78.0,11.22,285.0,18.39,0.49163136,6249205.61
50.1,1.6,283.24,1021.0,93.0,282.16,0.0,81.0,10.71,285.0,18.01,0.53351545,5869765.68
50.1,1.7,283.37,1021.0,93.0,282.29,0.0,83.0,10.19,286.0,17.64,0.5435733,5515379.10
50.1,1.8,283.64,1021.0,93.0,282.56,0.0,87.0,9.9,287.0,17.42,0.50225693,5311584.30
50.1,1.9,283.26,1020.0,82.0,280.33,0.0,91.0,9.82,288.0,17.36,0.7366475,5256888.78
50.1,2.0,282.94,1020.0,82.0,280.02,0.0,95.0,9.75,289.0,17.31,0.66583484,5211597.06
50.2,-8.0,284.46,1031.0,84.0,281.86,0.21,100.0,10.83,300.0,13.03,0.47089142,2222863.90
50.2,-7.9,284.47,1031.0,84.0,281.87,0.21,100.0,10.95,300.0,13.15,0.6024265,2284845.74
50.2,-7.8,284.48,1031.0,84.0,281.88,0.21,100.0,11.08,300.0,13.27,0.6329389,2347969.20
